date,high,low,close,change,最近N1个交易日的最高点,最近N2个交易日的最低点,当天的仓位,资金指数
1993-01-04,0.7951903350809209,0.7795584857358278,0.7812943837562027,1.123391507614091,0.7951903350809209,0.671915274149147,1.0,0.7812943837562027
1993-01-05,0.7899826410197963,0.7778225877154531,0.7830302817765776,0.2221823241617571,0.7951903350809209,0.671915274149147,1.0,0.9548841857936836
1993-01-06,0.7899826410197963,0.7812943837562027,0.7899826410197963,0.8878787200215177,0.7951903350809209,0.671915274149147,1.0,1.8027055344449685
1993-01-07,0.7986621311216706,0.78563412880714,0.7986621311216706,1.0986937751783943,0.7986621311216706,0.671915274149147,1.0,3.783326883619296
1993-01-08,0.8030018761726079,0.7960582840911083,0.8030018761726079,0.5433768400715744,0.8030018761726079,0.6771229682102716,1.0,5.839099090598187
1993-01-11,0.8333800915291684,0.8038698251827954,0.8281723974680436,3.134553236090487,0.8333800915291684,0.6910189195349897,1.0,24.142066040885755
1993-01-12,0.8316441935087935,0.8038698251827954,0.8073416212235451,-2.515270529201896,0.8333800915291684,0.6910189195349897,1.0,-36.58176118580008
1993-01-13,0.8229647034069191,0.8038698251827954,0.8160211113254195,1.0750703139422502,0.8333800915291684,0.6910189195349897,1.0,-75.90972666837861
1993-01-14,0.8212288053865442,0.8090775192439199,0.8125493152846698,-0.425454193839514,0.8333800915291684,0.7031702056776139,1.0,-43.61361510410573
1993-01-15,0.8212288053865442,0.8073416212235451,0.8194929073661693,0.8545440813111593,0.8333800915291684,0.7040381546878014,1.0,-80.88337175590226
1993-01-18,0.8455401448335116,0.8168890603356069,0.8438042468131367,2.966632075572617,0.8455401448335116,0.7118496957794883,1.0,-320.8345767874262
1993-01-19,0.8550875839455735,0.8455401448335116,0.8490119408742615,0.6171685057041465,0.8550875839455735,0.7118496957794883,1.0,-518.8435731215443
1993-02-01,0.9297487331451316,0.8507478388946362,0.9167207308306008,7.975010326311427,0.9297487331451316,0.7118496957794883,1.0,-4656.626426506178
1993-02-02,0.9531833564201924,0.9193245778611632,0.9340884781960688,1.8945516100341564,0.9531833564201924,0.7118496957794883,1.0,-13478.845520171057
1993-02-03,0.9427679682979432,0.9106450877592888,0.9115130367694764,-2.416841868148356,0.9531833564201924,0.7222650839017376,1.0,19097.39266728226
1993-02-04,0.9201925268713508,0.8993617506268521,0.9167207308306008,0.5713241446969608,0.9531833564201924,0.7266048289526748,1.0,30008.19419885931
1993-02-05,0.922796373901913,0.9106450877592888,0.9167207308306008,0.0,0.9531833564201924,0.7318125230137997,1.0,30008.19419885931
1993-02-08,0.9514474583998176,0.9193245778611632,0.9375602742368184,2.2732706597936136,0.9531833564201924,0.7595956585015168,1.0,98224.94162451511
1993-02-09,0.947975662359068,0.9288720169732252,0.9358243762164438,-0.18515055171121064,0.9531833564201924,0.7691430976135787,1.0,80038.53949093468
1993-02-10,0.9549192544405676,0.9375602742368184,0.9445038663183182,0.9274699743306192,0.9549192544405676,0.7778225877154531,1.0,154271.88165805212
1993-02-11,0.9549192544405676,0.9375602742368184,0.9462397643386932,0.18378940333421134,0.9549192544405676,0.7778225877154531,1.0,182625.41873923157
1993-02-12,0.9462397643386932,0.9019655976574144,0.9219284248917256,-2.5692578523117016,0.9549192544405676,0.7812943837562027,1.0,-286586.3723882517
1993-02-15,0.9714102856341288,0.9219284248917256,0.9635987445424418,4.5199083275483165,0.9714102856341288,0.78563412880714,1.0,-1581930.5035077734
1993-02-16,0.9844295207869403,0.966202591573004,0.9705423366239414,0.7205895732872447,0.9844295207869403,0.7960582840911083,1.0,-2721853.130000516
1993-02-17,0.98096649190791,0.9592589994915048,0.9792305938875348,0.8951961120846841,0.9844295207869403,0.8038698251827954,1.0,-5158445.469642506
1993-02-18,0.9896459820097842,0.9722782346443164,0.9896459820097842,1.0636297708898512,0.9896459820097842,0.8038698251827954,1.0,-10645121.642666154
1993-02-19,1.020892146376532,0.9896459820097842,1.020892146376532,3.1573072527705914,1.020892146376532,0.8038698251827954,1.0,-44255041.4116812
1993-02-22,1.069506058108748,1.020892146376532,1.0530150269151866,3.146549873330784,1.069506058108748,0.8073416212235451,1.0,-183505736.35985526
1993-02-23,1.0556188739457488,1.038259893742,1.0399957917623748,-1.236376957596863,1.069506058108748,0.8073416212235451,1.0,43376527.66231464
1993-02-24,1.0417316897827498,0.993117778050534,0.9974575231014712,-4.090234691124883,1.069506058108748,0.8168890603356069,1.0,-134043650.56262283
1993-02-25,1.036523995721625,0.9879100839894094,1.0278445056197507,3.0464437647224285,1.069506058108748,0.8455401448335116,1.0,-542400094.0197572
1993-02-26,1.0417316897827498,1.0122126562746576,1.022628044396907,-0.5075146283628262,1.069506058108748,0.8507478388946362,1.0,-267124111.8793581
1993-03-01,1.0764496501902474,1.0234959934070944,1.0538829759253738,3.0563342849549535,1.0764496501902474,0.8993617506268521,1.0,-1083544693.3543832
1993-03-02,1.0564868229559363,1.0330521996808752,1.0347880977012502,-1.8118594436310254,1.0764496501902474,0.8993617506268521,1.0,879685991.8960395
1993-03-03,1.038259893742,1.003533166172783,1.003533166172783,-3.02041853765993,1.0764496501902474,0.8993617506268521,1.0,-1777333885.3465214
1993-03-04,1.0243639424172821,0.987042134979222,1.0104767582542828,0.6919145590355447,1.0764496501902474,0.9019655976574144,1.0,-3007097076.884991
1993-03-05,1.0156844523154074,0.9722782346443164,0.9722782346443164,-3.780247620534971,1.0764496501902474,0.9019655976574144,1.0,8360474492.727164
1993-03-08,1.0070049622135329,0.9722782346443164,0.9983254721116586,2.6789900811541756,1.0764496501902474,0.9019655976574144,1.0,30758102732.485725
1993-03-09,1.0070049622135329,0.9861741859690344,0.9939857270607214,-0.4347024264299004,1.0764496501902474,0.9019655976574144,1.0,17387480842.29403
1993-03-10,1.0174203503357824,0.991381880030159,1.0165524013255949,2.270321761219307,1.0764496501902474,0.9019655976574144,1.0,56862656971.33797
1993-03-11,1.0243639424172821,1.0156844523154074,1.0182882993459696,0.1707632600258524,1.0764496501902474,0.9019655976574144,1.0,66572709649.4954
1993-03-12,1.0243639424172821,1.0191562483561571,1.0243639424172821,0.5966525467507422,1.0764496501902474,0.9219284248917256,1.0,106293486405.96454
1993-03-15,1.0243639424172821,0.9861741859690344,1.0017972681524083,-2.2029938121036596,1.0764496501902474,0.9592589994915048,1.0,-127870406413.2998
1993-03-16,1.0156844523154074,1.0017972681524083,1.008740860233908,0.6931134973352071,1.0764496501902474,0.9592589994915048,1.0,-216499111008.0963
1993-03-17,1.0104767582542828,0.9965895740912836,0.9983254721116586,-1.03251375381328,1.0764496501902474,0.9722782346443164,1.0,7039198796.111228
1993-03-18,1.0070049622135329,0.9905139310199716,1.0017972681524083,0.34776194114392034,1.0764496501902474,0.9722782346443164,1.0,9487164233.544815
1993-03-19,1.0070049622135329,0.9965895740912836,1.005269064193158,0.34655674866759245,1.0764496501902474,0.9722782346443164,1.0,12775005024.397577
1993-03-22,1.0070049622135329,0.9827023899282846,0.9861741859690344,-1.8994793438162239,1.0764496501902474,0.9722782346443164,1.0,-11490853136.594095
1993-03-23,0.991381880030159,0.9722782346443164,0.9792305938875348,-0.704093879183898,1.0764496501902474,0.9722782346443164,1.0,-3400213776.5170975
1993-03-24,0.9826936227665656,0.9566551524609422,0.960126948501692,-1.9508832245530128,1.0764496501902474,0.9566551524609422,1.0,3233206239.984154
1993-03-25,0.993117778050534,0.9514474583998176,0.9905139310199716,3.1648921599065183,1.0764496501902474,0.9514474583998176,0.0,3233206239.984154
1993-03-26,1.005269064193158,0.991381880030159,0.991381880030159,0.08762612851831442,1.0764496501902474,0.9514474583998176,0.0,3233206239.984154
1993-03-29,0.993117778050534,0.9809577247461908,0.9879100839894094,-0.3501976494309167,1.0564868229559363,0.9514474583998176,0.0,3233206239.984154
1993-03-30,0.9896459820097842,0.9800897757360032,0.9887780329995968,0.08785708580707485,1.038259893742,0.9514474583998176,0.0,3233206239.984154
1993-03-31,0.9983254721116586,0.9887780329995968,0.9965895740912836,0.7900196839921048,1.0243639424172821,0.9514474583998176,0.0,3233206239.984154
1993-04-01,0.999193421121846,0.993117778050534,0.9965895740912836,0.0,1.0243639424172821,0.9514474583998176,0.0,3233206239.984154
1993-04-02,1.003533166172783,0.9939857270607214,0.9965895740912836,0.0,1.0243639424172821,0.9514474583998176,0.0,3233206239.984154
1993-04-05,0.9974575231014712,0.9896459820097842,0.9905139310199716,-0.6096434509513915,1.0243639424172821,0.9514474583998176,0.0,3233206239.984154
1993-04-06,0.9957216250810964,0.9827023899282846,0.9922498290403464,0.17525225703662883,1.0243639424172821,0.9514474583998176,0.0,3233206239.984154
1993-04-07,1.003533166172783,0.9896459820097842,1.0026652171625958,1.0496739649048514,1.0243639424172821,0.9514474583998176,0.0,3233206239.984154
1993-04-08,1.0156844523154074,1.005269064193158,1.01481650330522,1.2118986412045674,1.0243639424172821,0.9514474583998176,0.0,3233206239.984154
1993-04-09,1.0191562483561571,1.008740860233908,1.01134470726447,-0.3421107194692574,1.0243639424172821,0.9514474583998176,0.0,3233206239.984154
1993-04-12,1.0573547719661236,1.0139485542950326,1.0512791288948116,3.9486459308575528,1.0573547719661236,0.9514474583998176,0.0,3233206239.984154
1993-04-13,1.0616945170170609,1.0512791288948116,1.0590906699864986,0.7430510962297188,1.0616945170170609,0.9514474583998176,1.0,5635643680.941148
1993-04-14,1.0590906699864986,1.0538829759253738,1.0564868229559363,-0.24585685667455337,1.0616945170170609,0.9514474583998176,1.0,4250082040.2071476
1993-04-15,1.0590906699864986,1.0469393838438743,1.0538829759253738,-0.2464628023733595,1.0616945170170609,0.9514474583998176,1.0,3202594910.2610087
1993-04-16,1.0590906699864986,1.050411179884624,1.0573547719661236,0.3294289897511016,1.0616945170170609,0.9514474583998176,1.0,4257622516.130313
1993-04-19,1.0590906699864986,1.044335536813312,1.0452034858234995,-1.1492156147391297,1.0616945170170609,0.9514474583998176,1.0,-635303761.0715448
1993-04-20,1.0452034858234995,1.036523995721625,1.0408637407725625,-0.4152057575198209,1.0616945170170609,0.9514474583998176,1.0,-371521981.7006427
1993-04-21,1.0417316897827498,1.0356560467114375,1.0408637407725625,0.0,1.0616945170170609,0.9514474583998176,1.0,-371521981.7006427
1993-04-22,1.0434675878031243,1.036523995721625,1.036523995721625,-0.4169369035486259,1.0616945170170609,0.9800897757360032,1.0,-216620757.0501275
1993-04-23,1.036523995721625,1.020892146376532,1.0278445056197507,-0.8373650911797426,1.0616945170170609,0.9800897757360032,1.0,-35230097.07142262
1993-04-26,1.0278445056197507,1.0156844523154074,1.0278445056197507,0.0,1.0616945170170609,0.9800897757360032,1.0,-35230097.07142262
1993-04-27,1.030448352650313,1.0243639424172821,1.0243639424172821,-0.3386274074958395,1.0616945170170609,0.9827023899282846,1.0,-23300220.634300012
1993-04-28,1.0243639424172821,1.0200241973663446,1.0243639424172821,0.0,1.0616945170170609,0.9827023899282846,1.0,-23300220.634300012
1993-04-29,1.0243639424172821,1.0174203503357824,1.0174203503357824,-0.6778442498780568,1.0616945170170609,0.9827023899282846,1.0,-7506300.056449699
1993-04-30,1.0217600953867194,1.01481650330522,1.020892146376532,0.34123516790318664,1.0616945170170609,0.9827023899282846,1.0,-10067713.616544012
1993-05-03,1.020892146376532,1.0070049622135329,1.0078729112237204,-1.2752801751899967,1.0616945170170609,0.9827023899282846,1.0,2771441.968124951
1993-05-04,1.0096088092440954,1.0026652171625958,1.0070049622135329,-0.08611691022964996,1.0616945170170609,0.9896459820097842,1.0,2532773.94894925
1993-05-05,1.008740860233908,0.9827023899282846,0.9844382879486596,-2.2409695196802804,1.0616945170170609,0.9827023899282846,1.0,-3143095.270886278
1993-05-06,0.9853062369588468,0.9167207308306008,0.960126948501692,-2.4695645978608516,1.0616945170170609,0.9167207308306008,0.0,-3143095.270886278
1993-05-07,0.9653346425628168,0.9340884781960688,0.9549192544405676,-0.5423964059389386,1.0616945170170609,0.9167207308306008,0.0,-3143095.270886278
1993-05-10,0.9896459820097842,0.9549192544405676,0.9644666935526292,0.9998163789937342,1.0616945170170609,0.9167207308306008,0.0,-3143095.270886278
1993-05-11,0.9635987445424418,0.9375602742368184,0.9471077133488804,-1.799852739321317,1.0590906699864986,0.9167207308306008,0.0,-3143095.270886278
1993-05-12,0.969674387613754,0.9462397643386932,0.966202591573004,2.016125299688043,1.0590906699864986,0.9167207308306008,0.0,-3143095.270886278
1993-05-13,0.993117778050534,0.9688064386035664,0.987042134979222,2.1568502908164033,1.0590906699864986,0.9167207308306008,0.0,-3143095.270886278
1993-05-14,1.0000613701320336,0.9827023899282846,0.9896459820097842,0.2638030270730951,1.0590906699864986,0.9167207308306008,0.0,-3143095.270886278
1993-05-17,0.993117778050534,0.9705423366239414,0.9705423366239414,-1.9303514320390458,1.0452034858234995,0.9167207308306008,0.0,-3143095.270886278
1993-05-18,0.98096649190791,0.9566551524609422,0.9757500306850659,0.5365756716229075,1.0434675878031243,0.9167207308306008,0.0,-3143095.270886278
1993-05-19,0.9774859287054408,0.9688064386035664,0.9757500306850659,0.0,1.0434675878031243,0.9167207308306008,0.0,-3143095.270886278
1993-05-20,0.9766267468569726,0.9670705405831916,0.9670705405831916,-0.8895198389879067,1.036523995721625,0.9167207308306008,0.0,-3143095.270886278
1993-05-21,0.967938489593379,0.9392961722571936,0.9445038663183182,-2.3335086033397956,1.030448352650313,0.9167207308306008,0.0,-3143095.270886278
1993-05-24,0.9476337430520244,0.8864477214146692,0.8930581613508444,-5.446849589722646,1.030448352650313,0.8864477214146692,0.0,-3143095.270886278
1993-05-25,0.9129070154828076,0.8798285143167751,0.90960179551472,1.8524699599465677,1.0243639424172821,0.8798285143167751,0.0,-3143095.270886278
1993-05-26,0.94598551664884,0.9129070154828076,0.9261366625168768,1.8178138042042935,1.0243639424172821,0.8798285143167751,0.0,-3143095.270886278
1993-05-27,0.9294418824849644,0.9129070154828076,0.9261366625168768,0.0,1.0217600953867194,0.8798285143167751,0.0,-3143095.270886278
1993-05-28,0.9393663095509459,0.9195262225807016,0.9360610895828584,1.0715942330812078,1.020892146376532,0.8798285143167751,0.0,-3143095.270886278
